artist,related_artist,artist_popularity,related_artist_popularity,artist_followers,related_artist_followers,mean_arithmetic,mean_weighted,artist_genres,related_artist_genres
Elvis Presley,Neil Sedaka,80,61,5767481,350781,70.5,78.91066466261171,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']"
Elvis Presley,Carl Perkins,80,50,5767481,125750,65.0,79.35985879392815,"['rock-and-roll', 'rockabilly']","['rock-and-roll', 'rockabilly']"
Elvis Presley,Chubby Checker,80,59,5767481,230015,69.5,79.19461138448446,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']"
Elvis Presley,The Drifters,80,64,5767481,368518,72.0,79.03906633622333,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'bubblegum pop', 'motown', 'rock-and-roll', 'rockabilly', 'soul']"
Elvis Presley,The Righteous Brothers,80,65,5767481,393796,72.5,79.04127991648484,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll', 'rockabilly', 'soul']"
Elvis Presley,Dion,80,62,5767481,147396,71.0,79.55144832259403,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'doo-wop', 'lounge', 'rock-and-roll', 'rockabilly']"
Elvis Presley,Paul Anka,80,66,5767481,483498,73.0,78.91713410011455,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']"
Elvis Presley,Connie Francis,80,59,5767481,289108,69.5,78.99757635857411,"['rock-and-roll', 'rockabilly']","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']"
Eric Clapton,Derek & The Dominos,77,64,4417947,496961,70.5,75.68553124493887,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
Eric Clapton,John Mayall & The Bluesbreakers,77,52,4417947,314808,64.5,75.33707850924038,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'modern blues']"
Eric Clapton,J.J. Cale,77,65,4417947,548726,71.0,75.67422075099367,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock']"
Eric Clapton,Stevie Ray Vaughan,77,67,4417947,1923120,72.0,73.96719810719553,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']"
Eric Clapton,B.B. King,77,66,4417947,2292296,71.5,73.24227378948869,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']"
Eric Clapton,Cream,77,68,4417947,1724325,72.5,74.47342270091588,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']"
Eric Clapton,Joe Cocker,77,70,4417947,1629835,73.5,75.1135489010682,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
Eric Clapton,Albert King,77,54,4417947,342797,65.5,75.34388679584535,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'electric blues', 'memphis soul', 'soul blues', 'traditional blues']"
Eric Clapton,Buddy Guy,77,58,4417947,673401,67.5,74.48698792539814,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'chicago blues', 'classic rock', 'country blues', 'electric blues', 'modern blues', 'soul blues', 'traditional blues']"
Eric Clapton,Jeff Beck,77,58,4417947,533128,67.5,74.95409441383941,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'rock', 'symphonic rock']"
Eric Clapton,Allman Brothers Band,77,69,4417947,1164497,73.0,75.33120117281965,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'double drumming', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']"
Eric Clapton,Johnny Winter,77,51,4417947,386818,64.0,74.90681375676022,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'texas blues']"
Eric Clapton,Freddie King,77,55,4417947,304171,66.0,75.58288971177764,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'electric blues', 'texas blues', 'traditional blues']"
Eric Clapton,Joe Bonamassa,77,63,4417947,714068,70.0,75.05204154703367,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']"
Eric Clapton,Gary Moore,77,63,4417947,477638,70.0,75.63408928657147,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'rock']"
Eric Clapton,Canned Heat,77,62,4417947,445320,69.5,75.62647886698386,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock']"
Eric Clapton,Rory Gallagher,77,56,4417947,301422,66.5,75.65874823519839,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'rock']"
Eric Clapton,Muddy Waters,77,61,4417947,1063720,69.0,73.89519264851367,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']"
Eric Clapton,John Lee Hooker,77,60,4417947,678046,68.5,74.73806949891807,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['blues', 'blues rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'modern blues', 'soul', 'traditional blues']"
Eric Clapton,Peter Frampton,77,62,4417947,851393,69.5,74.57637673788368,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
Harry Nilsson,Todd Rundgren,64,59,324557,238217,61.5,61.88354650356982,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']"
Harry Nilsson,Ringo Starr,64,56,324557,681542,60.0,58.58071621182408,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock drums', 'soft rock']"
Harry Nilsson,The Hollies,64,66,324557,846320,65.0,65.44561725954135,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
Harry Nilsson,The Lovin' Spoonful,64,61,324557,351805,62.5,62.43957082154231,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'roots rock', 'soft rock']"
Harry Nilsson,The Zombies,64,64,324557,693876,64.0,64.0,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']"
Harry Nilsson,The Monkees,64,67,324557,847240,65.5,66.16907877388319,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
Harry Nilsson,The Mamas & The Papas,64,69,324557,1172923,66.5,67.91632275556267,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'sunshine pop']"
Harry Nilsson,Don McLean,64,69,324557,651868,66.5,67.33803415520906,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Harry Nilsson,The Byrds,64,62,324557,738664,63.0,62.61051653419186,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
Harry Nilsson,Donovan,64,62,324557,532504,63.0,62.75737199569225,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['art rock', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter']"
Harry Nilsson,The Beach Boys,64,77,324557,3276761,70.5,75.82841754046713,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['baroque pop', 'brill building pop', 'classic rock', 'psychedelic rock', 'rock', 'sunshine pop']"
Harry Nilsson,Gilbert O'Sullivan,64,60,324557,237382,62.0,62.310264993175416,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['adult standards', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']"
Harry Nilsson,Carole King,64,67,324557,1056612,65.5,66.29503847827456,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Harry Nilsson,Paul McCartney,64,74,324557,3641318,69.0,73.1816257446339,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
Harry Nilsson,George Harrison,64,72,324557,1927966,68.0,70.84731210291748,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Harry Nilsson,The Kinks,64,71,324557,1940634,67.5,69.99703866031606,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']"
Harry Nilsson,Paul Simon,64,73,324557,1681056,68.5,71.54358094009163,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Harry Nilsson,Stealers Wheel,64,64,324557,106454,64.0,64.0,"['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']","['classic rock', 'folk rock', 'soft rock']"
Todd Rundgren,Badfinger,59,59,238217,265577,59.0,59.0,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['album rock', 'art rock', 'beatlesque', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
Todd Rundgren,Harry Nilsson,59,64,238217,324557,61.5,61.88354650356982,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['art rock', 'brill building pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Todd Rundgren,Big Star,59,50,238217,116528,54.5,56.043645435453634,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['alternative rock', 'art rock', 'baroque pop', 'beatlesque', 'country rock', 'folk', 'folk rock', 'indie rock', 'jangle pop', 'melancholia', 'power pop', 'pub rock', 'roots rock']"
Todd Rundgren,Pete Townshend,59,53,238217,262606,56.0,55.85390646995046,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
Todd Rundgren,Jefferson Starship,59,55,238217,662353,57.0,56.05807210988596,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
Todd Rundgren,Ambrosia,59,56,238217,252114,57.5,57.457486881310786,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'symphonic rock', 'yacht rock']"
Todd Rundgren,Raspberries,59,52,238217,55224,55.5,57.68263807716031,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['beatlesque', 'bubblegum pop', 'jangle pop', 'power pop', 'pub rock']"
Todd Rundgren,Nick Lowe,59,51,238217,83939,55.0,56.915568854840515,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['alternative country', 'art rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'power pop', 'pub rock', 'roots rock', 'singer-songwriter']"
Todd Rundgren,XTC,59,56,238217,235865,57.5,57.50744175058323,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['alternative rock', 'art pop', 'art punk', 'art rock', 'beatlesque', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'rock', 'zolo']"
Todd Rundgren,Boz Scaggs,59,63,238217,538481,61.0,61.77318082446459,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['adult standards', 'album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Todd Rundgren,The Association,59,51,238217,169129,55.0,55.67842080197179,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'rock', 'roots rock', 'soft rock', 'symphonic rock', 'zolo']","['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']"
Yoko Ono,Nico,53,62,91948,213500,57.5,59.290759801995755,"['experimental', 'experimental pop']","['art pop', 'art rock', 'dream pop', 'experimental', 'folk rock', 'melancholia', 'post-punk']"
Yoko Ono,John Cale,53,52,91948,144457,52.5,52.38894270425752,"['experimental', 'experimental pop']","['alternative rock', 'art pop', 'art rock', 'country rock', 'experimental', 'folk', 'folk rock', 'melancholia', 'post-punk', 'pub rock', 'roots rock', 'singer-songwriter']"
Yoko Ono,Ringo Starr,53,56,91948,681542,54.5,55.64337741922972,"['experimental', 'experimental pop']","['album rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'rock drums', 'soft rock']"
Yoko Ono,Wings,53,68,91948,701998,60.5,66.26282895814073,"['experimental', 'experimental pop']","['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Yoko Ono,John Lennon,53,73,91948,4361316,63.0,72.58705345113158,"['experimental', 'experimental pop']","['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Yoko Ono,Captain Beefheart & His Magic Band,53,51,91948,150644,52.0,51.75804643186915,"['experimental', 'experimental pop']","['art rock', 'experimental', 'experimental rock', 'folk rock', 'outsider', 'post-punk', 'protopunk', 'psychedelic rock', 'zolo']"
Yoko Ono,George Harrison,53,72,91948,1927966,62.5,71.13510575202707,"['experimental', 'experimental pop']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Yoko Ono,CAN,53,53,91948,226384,53.0,53.0,"['experimental', 'experimental pop']","['alternative rock', 'art rock', 'experimental', 'experimental rock', 'krautrock', 'neo-psychedelic', 'no wave', 'post-punk', 'psychedelic rock', 'space rock']"
Yoko Ono,Paul McCartney,53,74,91948,3641318,63.5,73.48278317162506,"['experimental', 'experimental pop']","['album rock', 'art rock', 'beatlesque', 'classic rock', 'mellow gold', 'rock', 'soft rock']"
The Who,The Yardbirds,74,54,4119659,718282,64.0,71.0306293524456,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'british blues', 'british invasion', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']"
The Who,Pete Townshend,74,53,4119659,262606,63.5,72.74158089481125,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
The Who,The Kinks,74,71,4119659,1940634,72.5,73.03933654692933,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']"
The Who,Cream,74,68,4119659,1724325,71.0,72.22964094357548,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'supergroup']"
The Who,Traffic,74,55,4119659,422847,64.5,72.23135225357986,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
The Who,The Animals,74,69,4119659,1825274,71.5,72.46484897306664,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'blues rock', 'british invasion', 'classic rock', 'folk rock', 'protopunk', 'psychedelic rock', 'rock']"
The Who,Steppenwolf,74,67,4119659,1131235,70.5,72.49194346715055,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['acid rock', 'album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock']"
The Who,Small Faces,74,52,4119659,249839,63.0,72.7420847886874,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['art rock', 'blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock', 'rock']"
The Who,Faces,74,63,4119659,300897,68.5,73.25125549817716,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'glam rock', 'hard rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
The Who,Steve Miller Band,74,72,4119659,2081406,73.0,73.32869402272028,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
The Who,Joe Walsh,74,62,4119659,860481,68.0,71.92661009529853,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'symphonic rock']"
The Who,Grand Funk Railroad,74,61,4119659,701231,67.5,72.10906222709914,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
The Who,Badfinger,74,59,4119659,265577,66.5,73.0915756871466,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'beatlesque', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']"
The Who,Derek & The Dominos,74,64,4119659,496961,69.0,72.92353929931421,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
The Who,The Byrds,74,62,4119659,738664,68.0,72.17550870948679,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
The Who,Free,74,62,4119659,361080,68.0,73.03298094354525,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'psychedelic rock', 'rock']"
The Who,Bachman-Turner Overdrive,74,64,4119659,675353,69.0,72.59155097004971,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
The Who,George Harrison,74,72,4119659,1927966,73.0,73.36240557243546,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
The Who,Donovan,74,62,4119659,532504,68.0,72.62643505827289,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['art rock', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter']"
The Who,T. Rex,74,65,4119659,730235,69.5,72.64489512554294,"['album rock', 'art rock', 'british invasion', 'classic rock', 'hard rock', 'mellow gold', 'rock']","['album rock', 'art rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']"
